Artist,Track,acousticness,danceability,duration_ms,energy,followers,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,valence
Ivan Ferreiro,Rocco Sigfredi,0.832,0.379,282427,0.315,169355,1.31e-06,5,0.984,-12.085,1,8,0.04,127.834,4,0.147
Tim Vanhamel,Take Me Home,0.0332,0.288,221933,0.639,1554,0.652,9,0.111,-6.563,1,3,0.0318,167.993,4,0.199
Music Go Music,Goodbye Everybody,0.436,0.496,289453,0.41,1883,6.01e-05,0,0.151,-6.912,1,2,0.0265,146.674,4,0.221
Natalie Merchant,The Janitor's Boy,0.699,0.713,232160,0.324,222550,2.08e-05,5,0.343,-9.093,1,11,0.0578,117.603,4,0.748
Eminem / Dr. Dre / 50 Cent,Crack A Bottle,0.0864,0.516,297520,0.874,34315215,0.0,9,0.173,-2.571,1,68,0.186,169.561,3,0.391
Nikola Sarcevic,Upp p̴ Tybble Torg,0.396,0.586,158773,0.724,5064,0.0,9,0.34,-6.852,1,10,0.0378,149.093,4,0.827
Silverstein,We Are Not The World,0.0118,0.445,200067,0.936,433353,0.0,6,0.269,-4.326,0,24,0.0893,169.007,4,0.344
Miley Cyrus,Obsessed,0.00377,0.324,243573,0.56,11398814,2.65e-06,9,0.133,-5.441,1,30,0.0291,141.82,4,0.154
Joshua Redman,Faraway,0.447,0.509,403787,0.336,63667,0.512,10,0.113,-13.755,0,8,0.0483,124.239,4,0.403
Fous De La Mer,Asi Vas,0.185,0.517,287973,0.575,1988,0.128,2,0.362,-10.079,1,6,0.0349,139.123,4,0.0895
BK-One,Hyldon (Interlude),0.725,0.65,43200,0.542,1451,0.0,8,0.488,-7.785,1,0,0.282,36.371,4,0.837
Kate Havnevik,Halo,0.033,0.504,223187,0.724,20387,1.03e-05,8,0.115,-7.52,1,20,0.0307,155.933,4,0.481
Blu Mar Ten,Last Dance,0.00124,0.241,385626,0.865,14992,0.859,6,0.0874,-4.924,1,5,0.0463,108.977,5,0.0872
Parallel Worlds,Ungreat Certainty,0.644,0.362,230280,0.5,223,0.975,0,0.0678,-22.742,0,0,0.0781,100.058,4,0.237
Sunday Driver,Bakul Bagan Road,0.00686,0.581,217760,0.568,3005,2.77e-05,7,0.0892,-6.705,1,3,0.0293,144.991,4,0.394
Dustin O'Halloran,Bedroom Window,0.967,0.352,109387,0.176,117751,0.886,9,0.112,-18.745,0,13,0.0473,135.878,3,0.034
The Who,Sodding About,4.08e-06,0.466,167467,0.763,3235568,0.753,2,0.539,-7.393,0,5,0.0325,120.61,4,0.722
The Terrible Twos,Jump Jump Jump,0.0153,0.61,126000,0.856,932,0.00663,2,0.185,-5.519,1,5,0.0462,150.119,4,0.887
Tamaryn,Mild Confusion,0.336,0.343,255067,0.907,30259,0.891,7,0.304,-5.064,1,16,0.054,139.966,4,0.191
Chumbawamba,Bury Me Deep,0.69,0.615,97973,0.45,55725,2.17e-06,10,0.284,-8.141,1,5,0.0315,106.682,4,0.512
Streetwize,I Can Love You,0.101,0.769,267333,0.717,8528,0.0243,7,0.0827,-6.407,0,14,0.0724,87.072,4,0.564
Renato Carosone,Pigliate 'na pastiglia,0.766,0.805,181627,0.342,38095,0.0,9,0.142,-9.365,1,16,0.265,91.779,4,0.666
Andrew Peterson,Invisible God,0.632,0.472,196147,0.466,54792,1.99e-06,3,0.116,-10.547,1,29,0.0282,138.988,4,0.263
Tristan Prettyman,Don't Work Yourself Up,0.0179,0.664,220822,0.56,68050,0.0,9,0.106,-8.38,1,15,0.0291,102.014,4,0.349
Future Of Forestry,Slow Your Breath Down,0.0508,0.491,300265,0.659,39095,2.84e-06,1,0.111,-7.184,1,43,0.0302,126.435,4,0.0513
Sebastien Tellier,Divine,0.106,0.696,188853,0.817,156557,0.000576,0,0.0914,-5.582,0,41,0.0442,141.941,4,0.496
Rubin Steiner,All Right!,0.000175,0.596,298973,0.822,3239,0.838,11,0.13,-9.342,0,0,0.0296,139.996,4,0.721
Eddy Current Suppression Ring,Sunday's Coming,0.00515,0.297,169960,0.955,13210,0.126,2,0.136,-2.652,1,14,0.0994,135.949,4,0.452
John Powell,See You Tomorrow,0.246,0.434,233453,0.583,103125,0.852,7,0.119,-10.376,1,47,0.0557,122.983,4,0.224
Dying Fetus,Atrocious By Nature,1.51e-05,0.281,232093,0.893,151569,0.913,4,0.301,-6.61,1,25,0.068,109.665,4,0.315
Cripple Bastards,Sorriso decubitale,3.64e-06,0.36,17373,0.447,10218,0.821,2,0.402,-5.105,1,0,0.0346,67.053,3,0.0
Natalie Cole,Somewhere Along The Way,0.781,0.285,282280,0.166,331480,1.56e-05,10,0.154,-12.988,1,11,0.0322,118.407,4,0.0771
Andrew Jackson Jihad,You Don't Deserve Yourself,0.0307,0.314,150440,0.791,131896,6.02e-05,0,0.0351,-4.55,1,29,0.0477,171.743,4,0.502
Nicola Conte,Red Sun,0.927,0.59,281507,0.261,32036,0.0273,5,0.104,-13.329,0,1,0.0331,110.013,4,0.47
Raheem Devaughn,Four Letter Word,0.376,0.436,284827,0.522,319707,0.0,1,0.0315,-6.712,1,16,0.0827,143.472,3,0.471
Evergrey,Soaked,0.000238,0.509,298587,0.717,61624,0.00378,2,0.461,-6.86,0,16,0.0497,135.029,4,0.438
Stereotypical Working Class,So Sorry,0.000714,0.287,214813,0.79,1778,0.000124,11,0.103,-6.713,1,1,0.0439,103.125,4,0.0554
Die Strafe,Doch dunkle Wolken zogen auf,0.0053,0.251,146773,0.801,880476,0.00873,4,0.106,-6.557,0,1,0.0611,83.619,4,0.283
Report Suspicious Activity,Backbite,0.000483,0.387,98293,0.98,261,0.206,8,0.237,-4.23,1,0,0.0635,103.626,4,0.322
Old Jerusalem,The News Bit,0.749,0.534,312373,0.409,667,0.000258,4,0.0911,-8.403,1,0,0.0283,115.924,4,0.138
Kris Allen,Can't Stay Away,0.0225,0.641,199733,0.666,125044,0.0,11,0.0496,-3.457,0,16,0.0284,84.032,4,0.822
Patty Griffin,We Shall All Be Reunited,0.383,0.353,251080,0.412,94503,0.0,10,0.104,-9.196,1,14,0.0287,149.769,4,0.34
Kate Voegele,Lift Me Up,0.27,0.461,273133,0.503,100305,1.74e-06,0,0.117,-5.444,1,23,0.0269,71.933,4,0.248
Fabolous / Kobe,Imma Do It,0.0119,0.472,239587,0.665,1504522,0.0,8,0.32,-9.551,0,44,0.397,159.696,4,0.491
Babylon Bombs,Nobody's Home,0.000106,0.381,270573,0.986,4916,0.000172,2,0.479,-2.51,1,6,0.0826,153.9,4,0.484
Ramin Djawadi,Djinn,0.52,0.34,116436,0.336,401391,0.936,9,0.165,-14.401,1,7,0.0458,115.79,3,0.033
Carrie Underwood,Undo It,0.11,0.476,177253,0.84,3879522,0.0,2,0.046,-2.259,1,55,0.058,156.254,4,0.648
Little Joy,The Next Time Around,0.844,0.748,156947,0.605,95248,0.0711,10,0.128,-7.987,1,37,0.0316,120.019,4,0.964
Sebastien Tellier,Kilometer,0.0286,0.675,340947,0.889,156557,0.411,0,0.0496,-3.949,1,32,0.0338,115.013,4,0.65
Jay Reatard,An Ugly Death,0.0129,0.331,221653,0.933,50861,0.25,0,0.114,-3.501,1,22,0.0506,177.889,4,0.608
Strung Out,Nation of Thieves,9.51e-05,0.363,186107,0.923,99073,2.48e-05,8,0.103,-6.055,1,18,0.0517,187.017,4,0.776
Carly Simon,People Say a Lot,0.241,0.772,387960,0.732,553726,0.000266,5,0.21,-6.455,0,9,0.0649,147.957,4,0.63
Newham Generals,Things I Do,0.217,0.594,168880,0.622,13306,0.0,3,0.169,-7.95,0,5,0.266,71.711,4,0.89
In Strict Confidence,My Despair,0.00501,0.553,300110,0.946,19739,0.0212,6,0.122,-6.096,1,12,0.061,136.021,4,0.436
Elliot Goldenthal,JD Dies,0.755,0.0811,234360,0.0384,7964,0.742,8,0.102,-18.565,1,28,0.0399,82.406,3,0.0393
Armageddon Dildos,Untergrund,0.00935,0.479,298880,0.996,2995,0.00504,8,0.0703,-6.757,1,17,0.126,134.038,4,0.243
Vetiver,Strictly Rule,0.708,0.713,268360,0.476,45601,0.565,9,0.265,-8.756,1,43,0.0291,113.037,4,0.575
Benjamin Diamond,Baby's On Fire (D.I.M. Remix),9.59e-05,0.875,288760,0.389,8261,0.17,1,0.121,-11.156,0,1,0.312,128.028,4,0.302
Randy Rogers Band,This Is Goodbye,0.289,0.503,205320,0.447,181366,0.0,4,0.168,-6.768,1,26,0.0255,138.791,4,0.136
Detroit7,Torch Song,0.000267,0.303,212194,0.619,382,0.0107,7,0.271,-8.173,1,0,0.0352,204.103,4,0.406
Danny Gokey,It's Only,0.425,0.454,294587,0.53,189874,0.0,7,0.115,-6.017,1,23,0.0277,142.024,4,0.183
Red Snapper,Wanga Doll,0.000208,0.256,367520,0.543,25336,0.894,9,0.111,-8.328,1,8,0.0303,171.285,3,0.328
Signal The Escape,May I Have This Dance?,0.000439,0.295,248693,0.902,393,1.25e-06,11,0.0629,-5.338,1,1,0.0695,180.042,3,0.385
Baustelle,La vita va,0.125,0.499,247065,0.681,131531,0.00192,10,0.153,-4.557,1,0,0.0311,124.022,4,0.309
Zee Avi,Let Me In,0.99,0.486,264813,0.105,65830,0.00264,5,0.0974,-13.919,1,25,0.0385,112.89,4,0.236
Quiet Loudly,Over the Balcony,0.0225,0.193,352240,0.665,86,0.82,0,0.0764,-3.051,1,0,0.045,104.65,3,0.544
Annotations of an Autopsy,Sludge City,8.96e-05,0.335,163667,0.945,23517,0.376,2,0.3,-3.219,1,27,0.0991,130.308,4,0.25
Skeletonwitch,Strangled by Unseen Hands,4.79e-06,0.295,174293,0.961,59967,0.935,6,0.161,-6.314,0,16,0.0767,131.436,4,0.345
Still Life Still,Pastel,0.00607,0.394,212640,0.901,711,0.0,7,0.0993,-5.058,1,5,0.0867,76.924,4,0.425
John Mellencamp,Troubled Land,0.539,0.737,202947,0.671,788822,0.046,9,0.174,-9.48,0,18,0.0339,117.365,4,0.664
My Favorite Highway,Say So,0.0131,0.545,220933,0.944,13770,0.0,4,0.341,-3.381,1,32,0.0923,145.103,4,0.78
Katherine Jenkins,Angel,0.77,0.335,228813,0.401,81109,0.000234,3,0.123,-10.061,1,46,0.0307,130.018,4,0.163
Lady GaGa,The Fame,0.00314,0.696,294573,0.921,11220897,5.24e-05,0,0.0842,-3.755,1,79,0.0363,119.001,4,0.714
Grizzly Bear,All We Ask,0.688,0.409,321680,0.409,653531,0.183,0,0.121,-10.826,0,40,0.0285,76.364,4,0.115
The Beach Boys,Fallin' In Love,0.0164,0.474,183813,0.436,2506402,0.0315,0,0.182,-11.579,1,10,0.0304,121.908,4,0.348
John Ottman,Operation Valkyrie,0.852,0.31,310653,0.19,20379,0.874,5,0.104,-21.791,1,24,0.0364,146.003,4,0.0444
The Young Lovers,This Is What It's All About,0.571,0.867,263653,0.509,140,0.908,5,0.0979,-7.767,0,1,0.2,105.015,4,0.801
Anna Eriksson,Garden Of Love,0.807,0.35,257627,0.386,22850,0.0,5,0.0945,-7.907,1,1,0.0317,118.679,4,0.299
Coheed and Cambria,One (Album Version),0.00976,0.35,438907,0.941,444334,0.0,1,0.593,-5.884,1,41,0.202,158.483,4,0.722
David Archuleta,Don't Let Go,0.00383,0.564,227467,0.703,332781,0.0,5,0.298,-4.628,1,24,0.027,137.972,4,0.378
The Phenomenal Handclap Band,15 to 20,0.0739,0.839,243680,0.682,9609,0.000393,1,0.0688,-9.279,1,39,0.0922,114.007,4,0.881
Pulsedriver,Peace,0.0867,0.676,208000,0.974,21415,0.000339,9,0.287,-5.774,0,7,0.0271,140.055,4,0.903
Swervedriver,Harry And Maggie,2.11e-06,0.349,327427,0.903,35278,0.762,0,0.0764,-10.001,1,17,0.0403,163.961,4,0.735
Sufjan Stevens,You Are The Blood,0.5,0.335,614227,0.621,880476,0.081,5,0.112,-7.992,1,26,0.0784,131.632,4,0.156
Randy Rogers Band,Let It Go,0.000202,0.515,211947,0.869,181366,1.3e-06,4,0.289,-4.632,1,27,0.0338,130.568,4,0.52
Swollen Members,Bollywood Chick (feat. Tech N9NE & Tre Nyce),0.0256,0.849,286160,0.577,76690,0.0,0,0.365,-5.228,1,20,0.339,98.97,4,0.505
Richie Spice,The Plane Land,0.0949,0.816,235613,0.71,94304,0.0,7,0.175,-5.184,1,31,0.134,82.008,4,0.724
Top Billin,Playboy Anthem,0.119,0.827,255480,0.714,189,0.000469,0,0.128,-6.5,1,3,0.0898,130.025,4,0.91
Wau y Los Arrrghs,Viva Link Wray!!!,0.446,0.146,140747,0.981,683,4.88e-05,2,0.411,-3.059,1,7,0.259,195.849,4,0.336
Creature With the Atom Brain,The Lonesome Whistle,0.33,0.555,372653,0.555,1978,0.633,2,0.159,-8.54,1,0,0.025,99.689,4,0.803
The Van Jets,Damage,0.00251,0.335,238933,0.711,15080,0.0612,5,0.316,-4.882,1,7,0.0541,138.078,4,0.242
Eddi Reader,Dandelion,0.56,0.535,181427,0.483,12346,0.0,2,0.125,-6.938,1,0,0.0307,109.904,4,0.779
Elliot Goldenthal,Billie's Arrest,0.867,0.148,139440,0.248,7964,0.811,11,0.119,-14.201,0,20,0.0336,47.003,4,0.0514
Rufus Wainwright,Give Me What I Want And Give It To Me Now!,0.778,0.443,128880,0.584,218178,0.0405,2,0.094,-8.056,0,14,0.0291,99.446,4,0.492
Lovvers,OCD Go Go Girls,0.137,0.301,227160,0.992,1006,0.557,9,0.105,-1.707,1,3,0.0728,81.463,4,0.501
Urban Reflektions,Shurer Shandhaney,0.212,0.616,386293,0.826,880476,0.000347,9,0.261,-8.58,0,0,0.0534,117.004,1,0.511
Samy Deluxe,Superheld (Original Version),0.16,0.703,241907,0.665,279575,1.19e-05,4,0.344,-7.891,0,27,0.171,92.991,4,0.252
Kelpe,Cut It Upwards [The Oscillation Sub-aquatic Remix],0.363,0.417,362112,0.761,19596,0.907,0,0.258,-9.202,0,2,0.0686,114.016,4,0.25
Daniel Portman,Open Your Mind,0.00757,0.8,470660,0.818,880476,0.873,11,0.0824,-5.994,0,0,0.0719,127.999,4,0.447
Field Music,You And I,0.639,0.132,188000,0.149,2557185,0.955,5,0.155,-20.009,1,30,0.0384,83.374,3,0.179
Growing,Hormone,0.156,0.822,258480,0.665,1621,0.659,1,0.254,-12.295,1,1,0.278,119.928,4,0.541
Xploding Plastix,Bulldozer Butterfly,0.0579,0.711,262573,0.706,16506,0.734,7,0.184,-18.11,1,9,0.0457,145.659,1,0.687
Asylum Street Spankers,It Ain't Necessarily So,0.521,0.391,275000,0.588,7099,0.0,0,0.596,-7.084,1,4,0.0459,109.012,3,0.521
A Thousand Knives Of Fire,The Day After,0.851,0.223,259867,0.0134,207,0.655,4,0.0772,-39.802,1,0,0.0399,144.238,3,0.0376
Ohgr,Eyecandy,0.0136,0.688,364973,0.588,20669,0.589,2,0.125,-11.065,1,11,0.0517,120.004,5,0.365
The Killers,Human,0.00132,0.557,245373,0.8,5272554,0.0012,10,0.0906,-8.477,1,74,0.0601,135.47,4,0.582
Mekaal Hasan Band,Bhageshwaari,0.0338,0.601,283040,0.861,20106,2.15e-06,1,0.0861,-11.751,1,3,0.0447,118.969,4,0.887
9th Prince,Dear R&B,0.000354,0.27,241302,0.77,7852,1.94e-05,11,0.374,-7.029,0,2,0.154,178.528,4,0.154
Times New Viking,Post Teen Drama,0.388,0.231,97640,0.999,7025,0.994,8,0.331,4.405,1,2,0.0754,145.763,4,0.0251
Deathstars,Death Dies Hard,1.93e-05,0.489,201440,0.919,95965,0.00225,9,0.117,-4.206,0,34,0.0742,136.051,4,0.274
Enter Shikari,We Can Breathe In Space,0.00413,0.372,353907,0.868,296545,0.00879,1,0.115,-6.15,0,15,0.0626,129.008,4,0.15
Thomas Godoj,Uhr ohne Stunden,0.00754,0.368,218773,0.486,7169,0.0,1,0.268,-6.078,0,4,0.0285,169.833,3,0.103
Murray Head,Le Sud,0.676,0.609,292440,0.437,20763,0.0155,4,0.0998,-7.525,1,11,0.0245,87.988,4,0.309
Scott Glasgow,The Aereann Flyer,0.344,0.287,168693,0.23,267,0.933,2,0.111,-15.138,1,0,0.0336,87.099,4,0.07
Judas Priest,Death,0.039,0.28,409800,0.714,2005521,3.26e-05,11,0.164,-5.653,0,54,0.0314,174.088,4,0.539
Rita Redshoes,Your Waltz,0.837,0.569,174867,0.445,8737,0.822,0,0.117,-10.696,1,3,0.0253,106.362,3,0.385
Lasgo,Gone,0.0143,0.703,178495,0.848,67435,0.000248,0,0.358,-5.41,1,46,0.0363,138.033,4,0.502
Hockey,Everyone's The Same Age,0.859,0.58,175227,0.368,13358,0.0,2,0.0895,-9.816,1,8,0.0276,127.519,4,0.137
Cilla Black,Junk,0.826,0.62,144413,0.128,64828,0.00729,1,0.128,-16.721,1,14,0.0304,84.231,5,0.248
Vladislav Delay,Melankolia,0.795,0.546,658000,0.125,12712,0.684,9,0.0836,-20.471,0,5,0.0631,100.352,1,0.0864
Austin Collins,8 Dollar Thrills,0.0368,0.448,201013,0.744,141,3.05e-06,7,0.283,-6.154,1,0,0.0331,125.881,4,0.61
Stephen Trask,The War Begins,0.654,0.219,565560,0.261,474,0.711,0,0.112,-13.533,0,0,0.0431,133.44,3,0.0379
Kidz Bop Kids,It's Not My Time,0.00259,0.674,199333,0.771,450513,0.0,9,0.2,-5.614,0,13,0.0265,127.93,4,0.615
Standard Fare,Wow,7.91e-05,0.3,213907,0.925,2370,0.0,10,0.248,-3.556,1,2,0.0772,102.226,4,0.505
Jes,Fame,0.0504,0.662,327896,0.582,1528,0.0,2,0.0778,-13.045,1,20,0.195,175.847,4,0.317
Angelique Kidjo,Agbalagba,0.85,0.585,146027,0.327,58657,0.00141,10,0.14,-7.209,1,0,0.0297,82.243,4,0.197
Heads We Dance,Take My Picture,0.0333,0.671,225213,0.909,166,0.0,0,0.367,-3.676,1,0,0.0405,109.011,4,0.469
Chatham County Line,Whipping Boy,0.152,0.624,193107,0.646,16135,0.0,2,0.359,-7.815,1,6,0.025,131.083,4,0.892
Vinylshakerz,Hypnotic Tango,0.000858,0.783,397500,0.518,9582,0.348,7,0.12,-9.522,0,5,0.0678,127.99,4,0.682
Thrice,The Earth Isn't Humming,0.231,0.697,298627,0.713,320921,0.000286,9,0.11,-8.101,1,27,0.0285,142.029,4,0.922
Paffendorf,Self Control,0.00257,0.623,322221,0.79,16728,0.438,8,0.0669,-7.121,1,0,0.0638,138.009,4,0.488
Alex Gopher,Aurora,4.92e-05,0.791,344000,0.399,14615,0.374,9,0.102,-8.449,1,23,0.0427,125.985,4,0.631
Beatallica,Fuel On The Hill,1.19e-05,0.473,233867,0.966,8455,3.56e-06,5,0.351,-4.697,0,6,0.0833,107.497,4,0.349
Valerio Scanu,Per Tutte Le Volte Che...,0.412,0.658,244637,0.197,642,0.913,1,0.0685,-19.972,1,0,0.0363,124.025,4,0.153
Damien Leith,Blowin' In The Wind,0.878,0.514,180293,0.213,5030,2.28e-06,3,0.102,-11.276,1,0,0.0327,159.451,4,0.372
The Disco Biscuits,Big Wrecking Ball,0.00358,0.618,202200,0.834,54453,7.43e-05,11,0.185,-3.972,1,13,0.0298,110.086,4,0.746
Natalie Walker,By & By,0.728,0.509,227573,0.601,8470,0.619,0,0.413,-10.282,1,9,0.0355,103.716,4,0.293
Sade,The Moon and The Sky,0.61,0.597,267560,0.556,1894737,0.000412,11,0.118,-7.144,0,51,0.032,73.985,4,0.513
Goldheart Assembly,Wolves And Thieves,0.314,0.255,302013,0.532,1547,0.00651,5,0.109,-7.543,1,13,0.0327,127.249,4,0.0851
Two Fingers,Trickstep Rhythm,8.36e-05,0.624,210713,0.805,29789,0.878,7,0.0835,-7.262,1,4,0.144,145.965,4,0.489
Nevio,Giralo,0.019,0.709,195320,0.839,2066,0.0,7,0.292,-5.045,1,1,0.0271,120.039,4,0.928
Brandon Heath,No Not One,0.0629,0.53,237800,0.575,217935,0.0,1,0.0886,-5.795,1,20,0.0279,112.866,4,0.392
Drop The Lime,Good Inside,0.00116,0.862,254667,0.785,2829,0.635,6,0.0476,-5.188,0,0,0.141,130.001,4,0.915
Demi Lovato,Trainwreck,0.193,0.477,197480,0.836,16959433,0.0,11,0.349,-3.846,1,40,0.0476,82.139,4,0.587
Jackie Greene,Like a Ball and Chain,0.00668,0.613,265106,0.907,19579,7.07e-05,5,0.318,-5.743,1,21,0.0376,122.993,4,0.808
Ronnie van Bemmel,Ik voel de tranen,0.154,0.476,219067,0.453,2168,0.00134,1,0.191,-7.171,1,0,0.0252,141.945,3,0.278
Chet Baker,Vline,0.854,0.569,173160,0.296,564961,0.0892,5,0.137,-11.441,0,7,0.0421,146.109,4,0.535
Agenda of Swine,Amongst The Forgotten,3.56e-05,0.274,159413,0.988,204,0.013,7,0.268,-2.29,1,0,0.234,80.202,3,0.276
Ringo Starr,Harry's Song,0.572,0.676,240667,0.62,508733,0.000357,9,0.115,-7.86,1,8,0.0508,116.825,4,0.485
Mission Of Burma,SSL 83,4.54e-05,0.396,169840,0.832,41382,0.00265,9,0.0977,-7.932,1,2,0.0385,108.241,4,0.585
The Horrors,Do You Remember,0.066,0.303,208160,0.977,201589,0.0311,4,0.249,-5.056,1,19,0.165,105.893,4,0.148
Funki Porcini,Waking Up,0.805,0.312,383227,0.26,31165,0.859,5,0.13,-22.321,1,6,0.073,119.689,4,0.108
Italian Secret Service,Control Yourself,0.0694,0.653,297640,0.89,4602,0.0103,10,0.0936,-9.077,1,9,0.0593,124.056,4,0.803
Moongarden,Dreamlord,0.0485,0.452,690760,0.534,1455,0.745,11,0.1,-8.772,0,1,0.0312,149.984,1,0.13
The Heavenly States,Roses,0.799,0.666,239347,0.158,502,0.00137,0,0.081,-15.319,1,0,0.0333,84.046,4,0.15
Hot Chip,In The Privacy Of Our Love,0.721,0.653,173788,0.285,520901,0.000194,5,0.25,-14.688,1,22,0.0464,109.807,4,0.0784
Buffalo Killers,Get Together Now Today,0.162,0.442,283013,0.709,14998,0.0,11,0.181,-6.138,1,12,0.0337,144.521,4,0.549
On File,Breaking Rules,0.00351,0.385,165427,0.973,1830,0.0,0,0.103,-2.544,1,2,0.167,104.797,4,0.446
Arcade Fire,Lenin,0.00648,0.54,246840,0.715,880476,0.327,2,0.114,-6.865,1,24,0.0325,124.9,4,0.297
Home Of The Lame,The Radio,0.000215,0.497,262720,0.776,236,2.5e-06,7,0.292,-7.485,1,1,0.0327,148.044,4,0.717
Mistabishi,View From Nowhere,0.00143,0.507,280320,0.607,7827,0.846,11,0.149,-8.95,1,7,0.0425,175.954,3,0.183
The Backyardigans,Tweedily Dee,0.104,0.519,131293,0.722,28924,0.000831,2,0.181,-5.44,1,20,0.0476,155.524,4,0.745
Beat Assailant,Play by the Rulez,0.38,0.696,242720,0.744,12163,5.78e-06,5,0.126,-4.594,0,2,0.101,147.055,4,0.883
Vanessa Amorosi,The Simple Things (Something Emotional),0.0239,0.635,277447,0.564,1085,0.79,0,0.101,-7.81,1,0,0.0302,110.016,4,0.416
Krause,Outta yer Mind,0.000179,0.722,186693,0.723,65,0.0362,6,0.128,-4.741,1,0,0.0283,129.987,4,0.349
Blank Dogs,The Lines,0.826,0.598,129007,0.9,2749,0.861,2,0.13,-10.829,1,1,0.044,139.188,4,0.824
MAD MAXX,Edge Of Time,0.000947,0.494,534013,0.994,14342,0.699,0,0.131,-2.289,1,7,0.0924,145.005,4,0.0634
Asobi Seksu,Meh No Mae,0.803,0.504,209320,0.43,25261,0.00412,9,0.283,-6.946,1,5,0.0275,128.07,4,0.108
Jacek Sienkiewicz,Forgot To Tell You,5.88e-05,0.678,553387,0.81,2471,0.898,7,0.367,-8.228,1,0,0.0589,126.984,4,0.148
The Gonads,Attack Of The Zombie Skinheads,0.000538,0.284,215587,0.904,2682,0.00294,9,0.0896,-4.72,1,2,0.201,168.986,4,0.336
Wau y Los Arrrghs,La Cueva,0.0231,0.0801,135587,0.949,683,0.000779,0,0.292,-3.731,1,5,0.139,190.707,4,0.403
Leona Lewis,My Hands,0.576,0.336,252267,0.523,2228235,0.0,1,0.107,-4.856,1,42,0.0343,73.298,4,0.189
Jenniffer Kae,You,0.0289,0.78,409187,0.649,121997,0.244,4,0.0914,-6.391,0,21,0.0447,122.0,4,0.487
Rubin Steiner,Faster,0.000647,0.63,337747,0.95,3239,0.336,9,0.0703,-6.866,1,0,0.0421,122.017,4,0.312
Ferras,Something About You,0.00048,0.547,246760,0.882,8538,9.08e-06,3,0.386,-4.296,1,7,0.028,127.988,4,0.659
The Nerves,Many Roads To Follow,0.952,0.552,134200,0.369,14688,0.00624,4,0.106,-10.582,1,32,0.0301,127.188,1,0.601
Fate,Of Riddance And Innocence,0.00272,0.583,235907,0.982,56,4.8e-06,4,0.404,-1.967,1,0,0.152,115.056,4,0.202
Koffin Kats,How It Ends,2.16e-05,0.144,102373,0.906,34308,0.648,1,0.109,-8.314,0,8,0.145,150.448,3,0.0374
Giuliano Palma & The Bluebeaters,Combo,0.0677,0.71,258653,0.727,16341,0.0,5,0.128,-4.884,0,17,0.0409,123.052,4,0.96
From Plan To Progress,Hope Of The Abandoned,4.19e-05,0.332,184413,0.961,1892,0.0157,11,0.232,-4.751,0,1,0.194,199.731,4,0.667
G. Love & Special Sauce,What We Need,0.142,0.692,200893,0.862,134241,0.648,10,0.0606,-6.874,0,9,0.0703,96.659,4,0.962
Franz Ferdinand,Ulysses,0.0053,0.701,189640,0.618,1754878,0.00027,7,0.142,-5.736,1,48,0.0759,98.818,4,0.543
Drive-By Argument,The Sega Method,9.13e-05,0.464,237187,0.948,398,0.0,9,0.0993,-3.599,1,8,0.0886,168.929,4,0.619
Fear My Thoughts,Through The Eyes Of God,0.0439,0.336,380453,0.965,3412,3.12e-06,9,0.106,-3.405,1,4,0.088,133.396,4,0.208
Plantlife,Sun Shines Through Your Love,0.363,0.693,214120,0.763,1413,0.0182,0,0.373,-7.668,1,1,0.0545,85.404,4,0.949
Easy Star All-Stars,With a Little Help From My Friends (feat. Luciano),0.286,0.659,193133,0.521,103566,0.0,9,0.182,-7.711,1,37,0.0276,91.273,4,0.804
Your Hero,Seasons,6.8e-06,0.181,199267,0.967,552,0.0,2,0.586,-3.574,0,0,0.0864,100.006,4,0.354
Counterstrike,Maniac (Donny Remix),9.37e-05,0.481,378597,0.914,10120,0.151,7,0.142,-5.022,1,8,0.177,174.986,4,0.166
Paul Carrack,Ain't No Love In The Heart Of The City,0.347,0.539,222920,0.679,100430,0.0,0,0.158,-6.964,0,12,0.0704,83.001,4,0.705
Andy & Lucas,Tu Que Quieres Que Yo Le Haga,0.115,0.568,251307,0.859,565973,0.0,4,0.314,-5.592,0,18,0.0401,148.042,4,0.793
Cheju,Bracken,0.183,0.47,398107,0.735,284,0.935,2,0.109,-11.587,1,0,0.034,160.007,4,0.0574
Akissforjersey,The Evidence,0.00413,0.277,201800,0.948,6755,1.03e-06,6,0.0726,-3.619,1,6,0.121,191.584,4,0.313
Calle 13,Gringo Latin Funk,0.228,0.673,256952,0.763,2129004,0.0,2,0.282,-6.944,1,29,0.279,94.615,4,0.672
Raheem Devaughn,Love Drug,0.0914,0.523,298373,0.673,319707,0.0,7,0.163,-6.226,0,31,0.0861,149.497,4,0.413
I Was A King,Breathe,1.66e-06,0.256,93560,0.762,2593,0.884,11,0.14,-6.41,1,0,0.0391,128.275,4,0.215
Local H,Hand To Mouth,0.0391,0.255,529560,0.683,105262,0.208,1,0.13,-6.344,1,9,0.0356,110.51,4,0.181
The Wedding Present,Ringway to Seatac (Live),6.54e-05,0.206,158520,0.922,34677,0.334,2,0.91,-7.411,1,1,0.0561,148.198,4,0.483
Eels,End Times,0.954,0.312,177880,0.204,298812,0.000629,7,0.104,-15.108,1,27,0.0324,131.797,4,0.0595
